GLDesc,CategoryCode,CategoryDesc,SubcatCode,SubcatDesc,Asin,UPC,ItemDesc
gl_pc,14700900,0900 Networking,14700911,0911 Routers,B07NRBYM5C,,"WiFi Repeater, Indoor, 2.4Ghz, DC12V Power Cord, Hiseeu WiFi Range Extender for Hiseeu Security Camera System Wireless"
gl_pc,14701400,1400 Laptop Accessories,14701406,1406 Laptop Anti-Glare/Display Filters,B07RN2MKQ4,858362007485,SightPro 24 Inch Computer Privacy Screen Filter for 16:10 Widescreen Monitor - Privacy Shield and Anti-Glare Protector
gl_wireless,10700900,0900 Wireless Cases,10700910,0910 Cases,B08QD189SS,840104250723,OTTERBOX DEFENDER SERIES SCREENLESS EDITION Case for Samsung Galaxy S20 FE 5G (FE ONLY - Not compatible with other Galaxy S20 models) - BLACK
gl_wireless,10700900,0900 Wireless Cases,10700910,0910 Cases,B09LP9LDJL,840262372565,OtterBox SYMMETRY SERIES+ CLEAR Antimicrobial Case with MagSafe for iPhone 12/13 Pro Max - In The Red
gl_electronics,14701500,1500 Tablet Accessories,14701590,1590 Other Tablet Accessories,B082VRG55W,194644026424,"Anker USB C Hub for iPad Pro, PowerExpand Direct 6-in-1 USB C Adapter, with 60W Power Delivery, 4K HDMI, Audio, USB 3.0, SD and microSD Card Reader (Not Compatible with iPad Pro and iPad Mini 2021)"
gl_pc,14701000,1000 Inputs,14701007,1007 Other Input Devices,B07SKVLK81,,"Wireless Controller for PS4, KINGEAR Pro Controller for Playstation 4 with Dual Vibration - Blue"
gl_pc,14700300,0300 Computer Components,14700315,0315 Graphics Cards,B00IRN5K8E,705422932532,Genuine Dell Fh868 Silicon Image Orion Pci-express Pci-e X16 DVI 1364a Add2-n Small Profile Video Graphics Card Compatible Part Numbers: 0fh868 Fh868 (For Desktops and Small for Factor Sff Computers)
gl_pc,14700300,0300 Computer Components,14700399,0399 Components Other,B091HTG6DQ,889523026649,GIGABYTE WiFi 6E GC-WBAX210 (2x2 802.11ax/ Tri-Band WiFi/ Bluetooth 5.2/ PCIe Expansion Card)
gl_video_games,14701000,1000 Inputs,14701006,1006 Gamepads and Controllers,B076B38ZRQ,,"(Renewed) Logitech G Gaming Driving Force Shifter for G29 and G920 Driving Wheels for PS4, Xbox One, and PC"
gl_pc,14701000,1000 Inputs,14701007,1007 Other Input Devices,B095XZ5KW7,847663023843,"Adonit Dash 4, Multi-Device Stylus for iPad and Touchscreen, Duo Mode Active Digital Pencil with Palm Rejection, Compatible with iPad, iPhone, Android, and More- Graphite Black"
gl_pc,14700900,0900 Networking,14700907,0907 USB Hubs,B091KKB74Y,745883820054,"Belkin USB C Hub, 7-in-1 MultiPort Adapter Dock with 4K HDMI 1.4, USB-C PD 3.0, 2x USB-A 3.0 BC1.2, SD 3.0 card reader, Micro SD 3.0, 3.5 mm audio in/out for MacBook Pro,Air, iPad Pro, XPSand More"
gl_pc,14701000,1000 Inputs,14701006,1006 Gamepads and Controllers,B09886XVFR,810056145620,"Razer Kishi Mobile Controller for iPhone iOS: Works with iPhone X, 11, 12, 13, and 13 Max - Includes 1 Month Xbox Game Pass Ultimate, xCloud, Stadia, Luna - Lightning Port Passthrough - MFi Certified"
gl_pc,14701000,1000 Inputs,14701008,1008 Computer Peripherals Other,B08WYN93RJ,810056141530,Razer Kraken V3 X Gaming Headset: 7.1 Surround Sound - Triforce 40mm Drivers - HyperClear Bendable Cardioid Mic - Chroma RGB Lighting - for PC - Classic Black
gl_pc,14700300,0300 Computer Components,14700317,0317 Sound Cards,B07HCX1NY9,192876040560,ASUS XONAR SE 5.1 Channel 192kHz/24-bit Hi-Res 116dB SNR PCIe Gaming Sound Card with Windows 10 compatibility
gl_pc,14701000,1000 Inputs,14701001,1001 Keyboards,B093MH824D,731855525829,ROCCAT Magma Silent Membrane Switch PC Gaming Keyboard with 5 Zone/10 LED AIMO RGB Top Plate and Detachable Palm Rest - Black
gl_pc,14700700,0700 Memory,14700706,0706 PC Memory,B084J75BFR,751492635538,PNY Performance 16GB DDR4 DRAM 2666MHz (PC4-21300) CL19 (Compatible with 2400MHz or 2133MHz) 1.2V Desktop (DIMM) Computer Memory – MD16GSD42666
gl_video_games,6312000,2000 Consoles,6312900,2900 Others,B08FFPKRYW,811659037336,"Razer Kishi Mobile Game Controller / Gamepad for iPhone iOS: Works with most iPhones – X, 11, 12, 13, 13 Max - Apple Arcade, Amazon Luna, Google Stadia - Lightning Port Passthrough - MFi Certified"
gl_pc,14700600,0600 Drives,14700602,0602 Internal Solid State Drives,B09ZYPTXS4,718037884639,"Western Digital 500GB WD Blue SA510 SATA Internal Solid State Drive SSD - SATA III 6 Gb/s, 2.5""/7mm, Up to 560 MB/s - WDS500G3B0A"
gl_pc,14700900,0900 Networking,14700907,0907 USB Hubs,B09GB3NJBH,85896975816,Kensington Blackbelt Rugged Case for Surface Pro 8 - Black (K97581WW)
gl_home_entertainment,50400200,0200 Streaming Media Players,50400210,0210 Streaming Media Players,B075XLWML4,829610001951,Roku Streaming Stick+ | HD/4K/HDR Streaming Device with Long-range Wireless and Roku Voice Remote with TV Controls
gl_pc,14701000,1000 Inputs,14701001,1001 Keyboards,B014W20C90,885370993837,"Microsoft Wireless Comfort Desktop 5050 - Black. Wireless, Ergonomic Keyboard and Mouse Combo. Built-in Palm Rest and Comfort Curve Design. Customizable Windows Shortcut Keys"
gl_home_entertainment,50400200,0200 Streaming Media Players,50400210,0210 Streaming Media Players,B01DA0YCNC,829610000855,Roku Streaming Stick (3600R) - HD Streaming Player with Quad-Core Processor
gl_pc,14700900,0900 Networking,14700904,0904 Networking Other,B09Q6D6XHG,727785818124,"All-New 2022 WiFi Extender Internet Signal Booster and Amplifier - Long Range Coverage up to 35 Devices, Wi-Fi Repeater for Home and Outdoor, with Ethernet Port, Access Point - 5 Modes, Easy Setup"
gl_pc,14700300,0300 Computer Components,14700392,0392 Motherboards,B0722TXD85,612957361624,7 inch IPS 1024x600 Display LCD DPI Interface no Touch Supports Raspbian Ubuntu OSMC Compatible with Raspberry Pi 2B/3B/3B+/4B/Zero/Zero W @XYGStudy
gl_camera,42101700,1700 Security,42101710,1710 Security_&_Surveillance,B01N7HX87Z,68888773799,"SereneLife Indoor Wireless IP Camera - HD 1080p Network Security Surveillance Home Monitoring w/ Motion Detection, Night Vision, PTZ, 2 Way Audio - iPhone Android Mobile PC WiFi - IPCAMHD82"
gl_pc,,,14700605,0605 Networked Attached Storage,B07NZ4DQP8,,"Graphics Drawing Tablet HUION HS64 6x4 inch Small Digital Art Tablet OSU Tablet with Battery-Free 8192 Pressure Sensitive Stylus 4 Hot Keys, Compatible with Windows, Mac, Android & Linux"
gl_wireless,10700900,0900 Wireless Cases,10700910,0910 Cases,B09LPNMTCN,840262372480,OtterBox Symmetry Series+ Clear Antimicrobial Case with MagSafe for iPhone 13 Pro - Feelin Blue
gl_pc,14700300,0300 Computer Components,14700394,0394 Power Supply,B09WHRWX34,,Power Supply 500W 80 Plus Bronze Certified PSU
gl_pc,14700600,0600 Drives,14700603,0603 Optical Drives,B07W847R13,192188210866,"External DVD Drive USB3.0 / USB-C Superdrive, Portable CD/DVD Drive Burner Player Reader with USB Hub Function for Laptop Mac MacBook Air Pro Desktop PC Windows"
gl_pc,14700700,0700 Memory,14700706,0706 PC Memory,B07L8C37DH,886576042466,Silicon Power Hynix IC Compatible for Apple DDR3 DDR3L 16GB (2 x 8GB) RAM 1600MHz (PC3 12800) 204 pin CL11 1.35V Non ECC Unbuffered SODIMM Laptop Notebook Memory RAM Module Upgrade
gl_wireless,10700900,0900 Wireless Cases,10700910,0910 Cases,B09LPQY7H5,697560279368,OtterBox Symmetry Series+ Antimicrobial Case with MagSafe for iPhone 13 Pro - Black
gl_kitchen,7904500,4500 Blending and Juicing,7904507,4507 Countertop Blenders,B012T634SM,856915005155,"Magic Bullet Blender, Small, Silver, 11 Piece Set"
gl_pc,14700300,0300 Computer Components,14700399,0399 Components Other,B09BVFTDXD,745860074227,6 Port SATA PCIE PCI-E Adapter PCIE to SATA Controller PCI Express X1 SATA 3.0 6Gbps Add on Cards for Windows
gl_pc,14701000,1000 Inputs,14701007,1007 Other Input Devices,B06XPYH66D,884116264477,Dell Active Pen (PN557W)
gl_pc,14700700,0700 Memory,14700701,0701 Flash Memory SD,B07H9DVLBB,619659170325,"SanDisk 128GB Extreme PRO SDXC UHS-I Card - C10, U3, V30, 4K UHD, SD Card - SDSDXXY-128G-GN4IN"
gl_wireless,10700900,0900 Wireless Cases,10700910,0910 Cases,B09LPFQ8LY,840262372381,OtterBox SYMMETRY SERIES+ Antimicrobial Case with MagSafe for iPhone 12/13 Pro Max - Black
gl_camera,42101100,1100 Film,42101110,1110 Film_Cameras,B015IY34FA,767408995498,"Fujifilm Instax Mini Instant Film, 10 Sheets×5 Pack(Total 50 Shoots)"
gl_electronics,2304400,4400 Other Audio Components,2304420,4420 Radios,B00QDKDANU,47323209000,"GPX BCA209B Portable Am/FM Boombox with CD and Cassette Player, Black"
gl_pc,14701000,1000 Inputs,14701001,1001 Keyboards,B07Y414QXJ,889842437805,"Microsoft Ergonomic Keyboard - Black. Wired, Comfortable, Ergonomic Keyboard with Cushioned Wrist and Palm Support. Split Keyboard. Dedicated Office Key."
gl_pc,14700900,0900 Networking,14700907,0907 USB Hubs,B087JDNZ49,85896332718,Kensington Wireless Presenter - Presentation Remote (K33271WW)
gl_pc,14701000,1000 Inputs,14701004,1004 Computer Headsets and Mics,B07N85FY1G,811659031853,"Razer Kraken Gaming Headset: Lightweight Aluminum Frame - Retractable Noise Isolating Microphone - For PC, PS4, PS5, Switch, Xbox One, Xbox Series X & S, Mobile - 3.5 mm Headphone Jack - Classic Black"
gl_pc,14701000,1000 Inputs,14701001,1001 Keyboards,B075KMZ4MX,814855024636,Razer Cynosa Chroma Gaming Keyboard: Individually Backlit RGB Keys - Spill-Resistant Design - Programmable Macro Functionality - Quiet & Cushioned
gl_wireless,10700900,0900 Wireless Cases,10700910,0910 Cases,B09LPD471C,840262372534,OtterBox Symmetry Series+ Clear Antimicrobial Case with MagSafe for iPhone 12/13 Mini - Stardust
gl_pc,14700300,0300 Computer Components,14700315,0315 Graphics Cards,B08VVPPPZK,884102087318,"Cooler Master MasterAccessory ARGB GPU Support Bracket, Edge-Lit ARGB Tempered Glass, Universal GPU Bracket, Multiple Orientations"
gl_pc,14700600,0600 Drives,14700601,0601 Internal Bare/OEM Drives,B008968L6M,163120474677,"Western Digital 500GB WD Black Performance Internal Hard Drive HDD - 7200 RPM, SATA 6 Gb/s, 64 MB Cache, 3.5"" - WD5003AZEX"
gl_pc,14700300,0300 Computer Components,14700399,0399 Components Other,B07XJ8CMQX,810154018697,Dual 2.5 Gigabit Ethernet PCI-E Network Expansion Card RJ45 LAN Adapter Low Profile Bracket SD-PEX24066
gl_pc,14701000,1000 Inputs,14701007,1007 Other Input Devices,B081LKC91V,753218985903,Bamboo Ink Smart Stylus for Windows Ink Second Generation CS323AG0A
gl_pc,14701000,1000 Inputs,14701001,1001 Keyboards,B08M6BTP43,840056130395,"ZAGG - Messenger Folio 2 - Tablet Keyboard & Case for 10.2-inch iPad, 10.5-inch iPad/Air 3"
gl_office_product,22900550,0550 Landline Telephones,22900551,0551 Landline Telephones,B071X957CC,885170317208,"Panasonic Cordless Phone Handset Accessory Compatible with TGF540/570/TG785 Series - KX-TGFA51B, Black"
gl_pc,14700600,0600 Drives,14700601,0601 Internal Bare/OEM Drives,B071F9MLJJ,718037845319,"Western Digital 1TB WD Blue Mobile Hard Drive HDD - 5400 RPM, SATA 6 Gb/s, 128 MB Cache, 2.5"" - WD10SPZX"
gl_pc,14700300,0300 Computer Components,14700317,0317 Sound Cards,B09R1GWX8W,54651195134,Creative Sound Blaster Audigy FX PCIe 5.1 Internal Sound Card with High Performance Headphone Amp for PCs
gl_pc,14700300,0300 Computer Components,14700399,0399 Components Other,B091JSRQ9C,,"Geekworm Raspberry Pi 4 SATA Storage, X825 V2.0 2.5 inch SATA HDD/SSD Expansion Board UASP Supported Compatible with Raspberry Pi 4 Model B 1GB/2GB/4GB/8GB Only(Not Include Raspberry Pi)"
gl_pc,14700600,0600 Drives,14700603,0603 Optical Drives,B0167XSHV2,842378010416,Plextor PlexWriter PX-891SAF-R 24X SATA DVD +/- RW Dual Layer Burner Drive (Retail Pack)
gl_kitchen,7904600,4600 Hot Beverages,7904601,4601 Coffee Machines,B00GY21QJW,885345439537,"Imusa Black Espresso Maker, 3-6-Cup"
gl_electronics,2305300,5300 Headphones,2305310,5310 Headphones,B074JS1N7S,97855135421,Jaybird FREEDOM 2 In-Ear Wireless Bluetooth Sport Headphones with SpeedFit – Tough All-Metal Design – Gold
gl_pc,14700900,0900 Networking,14700907,0907 USB Hubs,B09GB4FNCJ,85896975823,Kensington Surface Pro 8 Rugged Case - Blackbelt Rugged Case with Shoulder Strap - Platinum (K97582WW)
gl_pc,14701000,1000 Inputs,14701004,1004 Computer Headsets and Mics,B0955PVTYX,810052980140,SteelSeries Arctis Prime - Competitive Gaming Headset - High Fidelity Audio Drivers - Multiplatform Compatibility
gl_pc,14700700,0700 Memory,14700701,0701 Flash Memory SD,B079ZFFVYS,751492618654,"PNY 256GB Elite-X Class 10 U3 V30 microSDXC Flash Memory Card - 100MB/s, Class 10, U3, V30, A1, 4K UHD, Full HD, UHS-I, micro SD"
gl_pc,14700700,0700 Memory,14700701,0701 Flash Memory SD,B07QD6R5L7,619659173869,"SanDisk 256GB microSDXC-Card, Licensed for Nintendo-Switch - SDSQXAO-256G-GNCZN"
gl_pc,14700700,0700 Memory,14700701,0701 Flash Memory SD,B09WB2NL8W,887276549453,"SAMSUNG Type-C™ USB Flash Drive, 256GB, Transfers 4GB Files in 11 Secs w/ Up to 400MB/s 3.13 Read Speeds, Compatible w/ USB 3.0 / 2.0, Waterproof, 2022"
gl_pc,14700700,0700 Memory,14700701,0701 Flash Memory SD,B00ECEVEP0,619659102432,SanDisk 32GB Extreme PRO CompactFlash Memory Card UDMA 7 Speed Up To 160MB/s - SDCFXPS-032G-X46
gl_pc,14700300,0300 Computer Components,14700399,0399 Components Other,B07VNBC5PS,889523018002,GIGABYTE WIFI 6 GC-WBAX200 (2x2 802.11Ax/ Dual Band WiFi/ Bluetooth 5/ PCIe Expansion Card)
gl_wireless,10701200,1200 Car Electronics,10701215,1215 Car Amplifiers,B07YZFYKW7,842893119496,"Pyle Marine Stereo Receiver Power Amplifier - AM/FM/MP3/USB/Aux/SD Card Reader Marine Stereo Receiver, Single Din, 30 Preset Memory Stations, LCD Display with Remote Control - PLMRB39W"
gl_pc,14700700,0700 Memory,14700705,0705 Flash Memory microSD,B09X7CRKRZ,619659188504,"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA"
gl_pc,14700900,0900 Networking,14700907,0907 USB Hubs,B084JLWWXF,85896522003,"Kensington MP16 MacBook Pro Magnetic Privacy Screen for 2019 16"" MacBook Pro (K52200WW)"
gl_pc,14700900,0900 Networking,14700911,0911 Routers,B07N1L5HX1,845973086169,"TP-Link AC1200 Gigabit WiFi Router (Archer A6) - 5GHz Dual Band Mu-MIMO Wireless Internet Router, Supports Guest WiFi and AP mode, Long Range Coverage"
gl_wireless,10700900,0900 Wireless Cases,10700910,0910 Cases,B09LP1QD7C,840262372503,OtterBox Symmetry Series+ Clear Antimicrobial Case with MagSafe for iPhone 13 Pro - Stardust
gl_pc,14700300,0300 Computer Components,14700395,0395 Cooling,B08F21X2VP,609015786277,"Vetroo V5 CPU Air Cooler w/ 5 Heat Pipes 120mm PWM Processor 150W TDP Cooler for Intel LGA 1700/1200/115X AMD Ryzen AM4 Universal Socket w/Addressable RGB Lights Sync(V5, Black)"
gl_wireless,10700900,0900 Wireless Cases,10700910,0910 Cases,B09LPBGXNY,840262372336,OtterBox SYMMETRY SERIES+ Antimicrobial Case with MagSafe for iPhone 13 - Strawberry Pink
gl_pc,14700900,0900 Networking,14700907,0907 USB Hubs,B08XF1LB8D,193638871774,"Lenovo 510 Wireless Combo with 2.4 GHz USB Receiver, Slim Full Size Keyboard, Full Number Pad, 1200 DPI Optical Mouse, Left or Right Hand, GX30W75336, White"
gl_pc,14700900,0900 Networking,14700911,0911 Routers,B08GKK53W2,,AC1200 Wireless TouchLink Dual Band Gigabit Ethernet Wi-Fi Router
gl_wireless,10700200,0200 Wireless Accessories,10700230,0230 Car Chargers,B071WYF9HP,848061062243,"USB C Car Charger, Anker 49.5W PowerDrive Speed+ 2 Car Adapter with One 30W PD Port for MacBook Pro/Air 2018, iPad Pro, iPhone XS/Max/XR/X/8, S10/S9, and One 19.5W Fast Charge Port for S8 and More"
gl_pc,14700900,0900 Networking,14700911,0911 Routers,B093FB9QWB,192876863428,"ASUS 2.5G Ethernet USB Adapter (USB-C2500) Wired LAN Network Connection for Mac OS, Linux, Windows, Backward Compatible on 2.5G, 1G, 100Mbps, Ideal for Gaming"
gl_pc,14701000,1000 Inputs,14701001,1001 Keyboards,B07WJJC45T,824142186275,"MSI Vigor GK30 RGB Gaming Keyboard, 6-Zone RGB Lighting, Water Repellent & Splash-Proof, Mechanical-Like Plunger Switches"
gl_pc,14700600,0600 Drives,14700604,0604 External Hard Disk Drives,B076CY7PW5,889349805596,"ASUS ZenDrive Silver 13mm External 8X DVD/ Burner Drive +/-RW with M-Disc Support, Compatible with both Mac & Windows and Nero BackItUp for Android devices (USB 2.0 & Type-C cables included)"
gl_pc,14701000,1000 Inputs,14701001,1001 Keyboards,B086PBD1BV,811659037633,Razer Cynosa V2 Gaming Keyboard: Customizable Chroma RGB Lighting - Individually Backlit Keys - Spill-Resistant Design - Programmable Macro Functionality - Dedicated Media Keys
gl_pc,14700600,0600 Drives,14700602,0602 Internal Solid State Drives,B086BKGSC1,649528823410,Crucial P2 250GB 3D NAND NVMe PCIe M.2 SSD Up to 2400MB/s - CT250P2SSD8
gl_pc,14700600,0600 Drives,14700603,0603 Optical Drives,B08K3TYWP6,810056140786,Razer Chroma Addressable RGB Controller: Universal Compatibility - 6 Addressable RGB Headers - Powered by Razer Chroma RGB - Supported by Razer Synapse 3 - SSD Mounting Points
gl_home_improvement,6081000,81000 Plumbing Fixtures,6081070,81070 Kitchen Faucets and Accessories,B08QD529HR,846639065276,"KRAUS Boden Kitchen Soap and Lotion Dispenser in Brushed Brass, KSD-53BB"
gl_wireless,10701500,1500 Navigation Electronics,10701540,1540 2-Way Radios,B01DM7AESK,748091002014,"Motorola T100 Talkabout Radio, 2 Pack"
gl_pc,14700300,0300 Computer Components,14700399,0399 Components Other,B09SSD3HMB,857426008895,"IO CREST 2.5 Gigabit Ethernet PCI Express PCI-E Network Interface Card 10/100/1000/25000 Mbps RJ45 LAN Intel I225 Chipset, Black (SY-PEX24076)"
gl_pc,14700900,0900 Networking,14700907,0907 USB Hubs,B085DR8STN,840353040014,"LIAN LI ADDRESSABLE RGB STRIMER Plus 8-PIN V1 (Original Version 1, not V2 version)"
gl_pc,14700900,0900 Networking,14700907,0907 USB Hubs,B0872M3BZG,85896332725,Kensington Wireless Presenter with Red Laser Pointer (K33272WW)
gl_pc,14700300,0300 Computer Components,14700399,0399 Components Other,B08Q7KDQKP,723508510283,"Dual Port Gigabit Ethernet Converged PCI-E x1 Card,2X RJ45 Gigabit Network Interface Controller Adapter,with 82575EB Chipset for Desktops,Work Stations,Servers, with Low Profile Bracket."
gl_pc,14700300,0300 Computer Components,14700399,0399 Components Other,B07X462KRK,650728511748,"OKN WiFi 6E AX5400 PCIe WiFi Card AX210, Bluetooth 5.2, WPA3, 802.11AXE Tri Band Wireless Adapter with MU-MIMO, OFDMA, Ultra-Low Latency, Low-Profile Bracket, Supports Windows 11, 10 (64bit)"
gl_pc,14700300,0300 Computer Components,14700399,0399 Components Other,B07GW2DFJ1,815671014474,NZXT AER RGB 2 - HF-28140-B1 - 140mm - Advanced Lighting Customizations - Winglet Tips - Fluid Dynamic Bearing - LED RGB PWM Fan for Hue 2 - Single (HUE2 Lighting Controller Not Included)
gl_pc,,,14700604,0604 External Hard Disk Drives,B01N9BVJ5J,,"ORICO 3.5inch External Hard Drive Enclosure USB 3.1 Gen 1 for 2.5/3.5 SSD HDD Type-C to SATA Hard Drive Case 5Gbps Tool Free Support 16TB Compatible with WD,PS4,Xbox -3139C3"
gl_pc,14701500,1500 Tablet Accessories,14701504,1504 Tablet Stands and Docks,B07Q5P6223,729129098377,"【Upgrade】 Max Smart Business Tablet Holder, Retail Kiosk iPad Stand, ipad Pos Stand 360° Swivel Rotation for Business Commercial Retail Store POS Showcase Reception Office Kitchen Desktop (Black)"
gl_pc,14700900,0900 Networking,14700911,0911 Routers,B07794JRC5,,GL.iNet GL-AR300M16-Ext Portable Mini Travel Wireless Pocket Router - WiFi Router/Access Point/Extender/WDS | OpenWrt | 2 x Ethernet Ports | OpenVPN/Wireguard VPN | USB 2.0 Port
gl_pc,14700300,0300 Computer Components,14700399,0399 Components Other,B018TTSUNM,889957508865,"Jadaol Ethernet Cable 100 ft, Supports Cat 8 / Cat 7 Standard, High Speed RJ45 Gaming Patch Cord, Durable Flat Internet Computer LAN Wire, Indoor Outdoor for Router, Switch, Modem, PS4/5, Xbox, Black"
gl_home,20104000,4000 Window Treatments,20104002,4002 Curtains & Draperies,B077812F1Z,642472019243,"Exclusive Home Catarina Layered Solid Room Darkening Blackout and Sheer Grommet Top Curtain Panel Pair, 52""x84"", Cloud Grey"
gl_pc,14700900,0900 Networking,14700907,0907 USB Hubs,B0831BF1FH,722367311932,"Stylus Pen for iPad with Palm Rejection, Active Pencil Compatible with (2018-2022) Apple iPad Pro (11/12.9 Inch),iPad Air 3rd/4th Gen,iPad 6/7/8th Gen,iPad Mini 5th Gen for Precise Writing/Drawing"
gl_pc,14700700,0700 Memory,14700701,0701 Flash Memory SD,B07P4HBRMV,619659173227,"SanDisk 256GB High Endurance Video microSDXC Card with Adapter for Dash Cam and Home Monitoring systems - C10, U3, V30, 4K UHD, Micro SD Card - SDSQQNR-256G-GN6IA"
gl_home_improvement,42101700,1700 Security,42101710,1710 Security_&_Surveillance,B08TWWM1ZC,792276787241,"Konnek Stein Indoor Security Camera Wireless, 2K Smart Home IP Camera 2.4G/5G Dual-Band WiFi Connection, Two-Way Audio, AI Human Motion Detection, Night Vision, App Remote Control - Black"
gl_pc,14700700,0700 Memory,14700701,0701 Flash Memory SD,B08TJZDJ4D,840095874038,"Amazon Basics microSDXC Memory Card with Full Size Adapter, A2, U3, Read Speed up to 100 MB/s, 256 GB"
gl_wireless,10700900,0900 Wireless Cases,10700910,0910 Cases,B08NCRLCGW,840104247006,OTTERBOX DEFENDER SERIES SCREENLESS EDITION Case for Galaxy S21 Ultra 5G (ONLY - DOES NOT FIT non-Plus or Plus sizes) - VARSITY BLUES (DESERT SAGE/DRESS BLUES)
gl_pc,14700600,0600 Drives,14700601,0601 Internal Bare/OEM Drives,B07GR1P7V5,192188211511,"External CD Drive, NOLYTH USB 3.0 Type-C Portable CD DVD +/-RW Drive CD Burner DVD Player Optical Disk Drive for Laptop Windows 11 10 Mac PC MacBoook"
gl_pc,14700900,0900 Networking,14700911,0911 Routers,B06X1CHFJ5,732083777493,"Tenda AC1200 Dual Band WiFi Router, High Speed Wireless Internet Router with Smart App, MU-MIMO for Home (AC6),Black"
gl_pc,14700900,0900 Networking,14700907,0907 USB Hubs,B09LRJWCPB,196118400419,Lenovo Smart Clock Essential with Alexa Built-in - Digital LED with Auto-Adjust Brightness - Smart Alarm Clock with Speaker and Mic - Compatible with Lenovo Smart Clock Docking - Misty Blue
gl_pc,14700900,0900 Networking,14700911,0911 Routers,B00DWFPDNO,886227335503,"ASUS N300 WiFi Router (RT-N12_D1) - 3 in 1 Wireless Internet Router/Access Point/Range Extender, 2T2R MIMO Technology, Gaming & Streaming, Easy Setup"
gl_pc,14700600,0600 Drives,14700604,0604 External Hard Disk Drives,B073W65QX6,65030872461,StarTech.com M.2. PCI-e NVMe to U.2 (SFF-8639) Adapter - Not Compatible with SATA Drives or SAS Controllers - For M.2 PCIe NVMe SSDs - PCIe M.2 Drive to U.2 Host Adapter - M2 SSD Converter (U2M2E125)
gl_pc,14700300,0300 Computer Components,14700399,0399 Components Other,B081HZ72CX,721968244656,Makeronics 7 in 1 Blue Breadboard Holder Raspberry Pi 4 Holder + 1200 Breadboard+Electronics Fun Kit|Power Supply Module| Precision Potentiometer and More for Prototyping Circuit/Arduino/Raspberry Pi
gl_wireless,10701500,1500 Navigation Electronics,10701509,1509 Smart Tracking,B09D3K49DF,,Bluetooth GPS Location Record Wallet Anti-Lost Tracker Bifold Slim Money Clip Men Wallets(Black-2)
gl_pc,14700900,0900 Networking,14700903,0903 Network Adapters,B01EA8ZUZW,753459107317,"Yealink USB Wi-Fi Dongle for Select Yealink Phone Systems, Black, YEA-WF40"
gl_wireless,10700900,0900 Wireless Cases,10700910,0910 Cases,B08DY8VJRB,840104221495,OTTERBOX DEFENDER SERIES SCREENLESS EDITION Case for iPhone 12 Pro Max - BERRY POTION (RASPBERRY WINE/BOYSENBERRY)
gl_pc,14701500,1500 Tablet Accessories,14701505,1505 Tablet Batteries & Chargers,B09BRGK8HX,190198496164,Apple USB-C to Lightning Cable (2 m)
gl_pc,14700900,0900 Networking,14700903,0903 Network Adapters,B011K4RKFW,888462313520,Apple Thunderbolt to Gigabit Ethernet Adapter
gl_kitchen,7904500,4500 Blending and Juicing,7904507,4507 Countertop Blenders,B0006ABOCW,34264406704,"Oster 6684 12-Speed Blender, Black"
gl_pc,14700700,0700 Memory,14700705,0705 Flash Memory microSD,B09B1GXM16,887276545868,"SAMSUNG EVO Select Micro SD-Memory-Card + Adapter, 256GB microSDXC 130MB/s Full HD & 4K UHD, UHS-I, U3, A2, V30, Expanded Storage for Android Smartphones, Tablets, Nintendo-Switch (MB-ME256KA/AM)"
gl_pc,14700300,0300 Computer Components,14700399,0399 Components Other,B07G8X749N,815671014023,"NZXT Underglow Accessory, AH-2UGKK-A1, Two 300mm RGB LED Strips, 15 LEDs Per Strip, CAM-Powered, Immersive Desktop Lighting System"
gl_pc,14700700,0700 Memory,14700701,0701 Flash Memory SD,B08GY8NHF2,619659183264,"SanDisk 256GB Ultra microSDXC UHS-I Memory Card with Adapter - 120MB/s, C10, U1, Full HD, A1, Micro SD Card - SDSQUA4-256G-GN6MA"
gl_kitchen,7904700,4700 Cooking Appliances,7904713,4713 Burners,B00C8C5I8M,735343676543,"Elite Gourmet EDB-302BF Countertop Double Cast Iron Burner, 1500 Watts Electric Hot Plate, Temperature Controls, Power Indicator Lights, Easy to Clean, Black"
gl_kitchen,7904700,4700 Cooking Appliances,7904713,4713 Burners,B01LE0PD5Q,814667020574,"Ovente Electric Single Infrared Burner 7.5 Inch Ceramic Glass Hot Plate Cooktop with 6 Level Temperature Control & Easy Clean Stainless Steel Base, Portable Stove for Home Dorm Office, Black BGI201S"
gl_home,20104000,4000 Window Treatments,20104002,4002 Curtains & Draperies,B0792XFH4D,848742068519,"Lush Decor Poppy Garden Curtains Room Darkening Window Panel Set for Living, Dining, Bedroom, 84 in L Pair, Navy"
gl_pc,14700900,0900 Networking,14700903,0903 Network Adapters,B075SWSN32,889349524213,"ASUS AC750 Dual Band PCIe WiFi Adapter (PCE-AC51) - Compatible with PCIe x1/x16 slot, Detachable Antennas for Flexible Placement, Easy Setup, Supports Window Windows 10/8.1/7, Linux"
